Date,open,high,low,close,tick_volume
2023-01-10 16:45:00,1.07429,1.07452,1.0732,1.07407,2975
2023-01-10 17:00:00,1.07406,1.07532,1.07334,1.07465,2651
2023-01-10 17:15:00,1.07465,1.07504,1.07327,1.07332,2976
2023-01-10 17:30:00,1.07332,1.07342,1.07241,1.07281,2980
2023-01-10 17:45:00,1.07281,1.07325,1.07218,1.07277,3044
2023-01-10 18:00:00,1.07277,1.07365,1.07256,1.07351,2204
2023-01-10 18:15:00,1.07351,1.0742,1.07339,1.07344,2195
2023-01-10 18:30:00,1.07343,1.07389,1.07242,1.07323,2345
2023-01-10 18:45:00,1.0732,1.07376,1.07282,1.07365,1917
2023-01-10 19:00:00,1.07365,1.07367,1.07298,1.07353,1871
2023-01-10 19:15:00,1.07353,1.07415,1.07332,1.07401,1305
2023-01-10 19:30:00,1.07401,1.0743800000000001,1.07389,1.07401,1163
2023-01-10 19:45:00,1.074,1.0741,1.07308,1.07334,1211
2023-01-10 20:00:00,1.07334,1.07364,1.07314,1.07322,1241
2023-01-10 20:15:00,1.07321,1.07329,1.07279,1.0729,1023
2023-01-10 20:30:00,1.07289,1.07366,1.07275,1.07314,1153
2023-01-10 20:45:00,1.07314,1.07397,1.07308,1.0738,832
2023-01-10 21:00:00,1.07381,1.07432,1.0737700000000001,1.07411,1120
2023-01-10 21:15:00,1.07412,1.07419,1.07385,1.07398,868
2023-01-10 21:30:00,1.07398,1.07414,1.0737,1.07373,1002
2023-01-10 21:45:00,1.07374,1.07412,1.07364,1.0741,1006
2023-01-10 22:00:00,1.07409,1.0742099999999999,1.07381,1.07418,1061
2023-01-10 22:15:00,1.07418,1.07441,1.07383,1.07399,760
2023-01-10 22:30:00,1.07399,1.07427,1.07306,1.07312,759
2023-01-10 22:45:00,1.07311,1.07392,1.07306,1.07361,851
2023-01-10 23:00:00,1.07366,1.0737700000000001,1.0735,1.07359,430
2023-01-10 23:15:00,1.0735999999999999,1.07375,1.07345,1.07369,327
2023-01-10 23:30:00,1.07369,1.07376,1.07355,1.07364,263
2023-01-10 23:45:00,1.07364,1.07365,1.07318,1.07334,432
2023-01-11 00:00:00,1.07329,1.07336,1.07307,1.07324,43
2023-01-11 00:15:00,1.07323,1.07368,1.07317,1.07318,382
2023-01-11 00:30:00,1.07318,1.07356,1.07315,1.07337,491
2023-01-11 00:45:00,1.07335,1.07345,1.07324,1.07342,1959
2023-01-11 01:00:00,1.07347,1.07356,1.07315,1.07351,303
2023-01-11 01:15:00,1.0735,1.07383,1.07341,1.07358,408
2023-01-11 01:30:00,1.07358,1.07379,1.07358,1.07375,173
2023-01-11 01:45:00,1.07375,1.07389,1.07371,1.07383,178
2023-01-11 02:00:00,1.07383,1.07428,1.07375,1.07418,308
2023-01-11 02:15:00,1.07418,1.07424,1.07372,1.07375,433
2023-01-11 02:30:00,1.07376,1.07432,1.07372,1.07426,733
2023-01-11 02:45:00,1.07425,1.07451,1.07401,1.07451,608
2023-01-11 03:00:00,1.07451,1.07451,1.07306,1.07311,552
2023-01-11 03:15:00,1.07311,1.07324,1.07281,1.0729,386
2023-01-11 03:30:00,1.07289,1.07327,1.07252,1.07325,821
2023-01-11 03:45:00,1.07325,1.0734,1.07296,1.0731,470
2023-01-11 04:00:00,1.07308,1.0735,1.07283,1.07336,327
2023-01-11 04:15:00,1.07336,1.0738,1.073,1.07372,384
2023-01-11 04:30:00,1.07371,1.07376,1.07332,1.07351,350
2023-01-11 04:45:00,1.07352,1.07354,1.07267,1.07268,703
2023-01-11 05:00:00,1.07268,1.07308,1.07263,1.07305,504
2023-01-11 05:15:00,1.07304,1.07341,1.07301,1.0731,288
2023-01-11 05:30:00,1.0731,1.0734,1.07305,1.07335,324
2023-01-11 05:45:00,1.07335,1.07367,1.07324,1.07334,331
2023-01-11 06:00:00,1.0734,1.07347,1.0732,1.07337,164
2023-01-11 06:15:00,1.07335,1.07351,1.07331,1.07342,164
2023-01-11 06:30:00,1.07342,1.07394,1.07342,1.07372,262
2023-01-11 06:45:00,1.07373,1.07393,1.07355,1.07386,320
2023-01-11 07:00:00,1.07387,1.07426,1.0737,1.07422,293
2023-01-11 07:15:00,1.07422,1.07458,1.07398,1.07448,471
2023-01-11 07:30:00,1.07449,1.07532,1.07447,1.07523,646
2023-01-11 07:45:00,1.07521,1.07568,1.07468,1.07478,411
2023-01-11 08:00:00,1.0748,1.07514,1.07471,1.07498,275
2023-01-11 08:15:00,1.07496,1.07552,1.0748199999999999,1.0753,404
2023-01-11 08:30:00,1.07533,1.0755,1.07512,1.07516,451
2023-01-11 08:45:00,1.07517,1.07534,1.07459,1.07459,787
2023-01-11 09:00:00,1.07459,1.07525,1.07444,1.07487,1338
2023-01-11 09:15:00,1.07487,1.07574,1.07449,1.07571,1258
2023-01-11 09:30:00,1.07571,1.07575,1.07437,1.07472,1370
2023-01-11 09:45:00,1.07471,1.07515,1.07448,1.07469,1193
2023-01-11 10:00:00,1.07469,1.07489,1.07394,1.07425,1607
2023-01-11 10:15:00,1.07425,1.07473,1.07367,1.07378,1456
2023-01-11 10:30:00,1.07378,1.07451,1.07328,1.07444,1595
2023-01-11 10:45:00,1.07442,1.07455,1.07289,1.07298,1397
2023-01-11 11:00:00,1.07298,1.07363,1.0725500000000001,1.07349,1804
2023-01-11 11:15:00,1.07345,1.07474,1.07336,1.07464,1534
2023-01-11 11:30:00,1.07466,1.07483,1.07434,1.07443,1118
2023-01-11 11:45:00,1.07443,1.07458,1.07402,1.07417,1003
2023-01-11 12:00:00,1.07417,1.07493,1.07401,1.07436,1337
2023-01-11 12:15:00,1.07435,1.07463,1.07409,1.07436,956
2023-01-11 12:30:00,1.07434,1.07463,1.0742099999999999,1.07453,953
2023-01-11 12:45:00,1.07454,1.07513,1.07451,1.07493,941
2023-01-11 13:00:00,1.07493,1.07524,1.07462,1.07483,1102
2023-01-11 13:15:00,1.07484,1.07506,1.07436,1.07449,1003
2023-01-11 13:30:00,1.07449,1.07534,1.07437,1.07528,1066
2023-01-11 13:45:00,1.07528,1.07555,1.07463,1.07485,1296
2023-01-11 14:00:00,1.07485,1.07489,1.07356,1.0737,1082
2023-01-11 14:15:00,1.07369,1.07373,1.07282,1.07322,1430
2023-01-11 14:30:00,1.07322,1.0737,1.07308,1.07349,1096
2023-01-11 14:45:00,1.07349,1.07412,1.07323,1.07407,1230
2023-01-11 15:00:00,1.07407,1.07475,1.07393,1.0747,1099
2023-01-11 15:15:00,1.07468,1.07511,1.0743,1.07488,1136
2023-01-11 15:30:00,1.07488,1.07521,1.07428,1.07521,1281
2023-01-11 15:45:00,1.07521,1.07529,1.07466,1.0749900000000001,1488
2023-01-11 16:00:00,1.0749900000000001,1.07519,1.07451,1.07496,1562
2023-01-11 16:15:00,1.07496,1.07688,1.07489,1.07678,1667
2023-01-11 16:30:00,1.07678,1.07689,1.07548,1.07616,2571
2023-01-11 16:45:00,1.07616,1.07765,1.07615,1.07699,2266
2023-01-11 17:00:00,1.07699,1.07749,1.07602,1.07653,2462
2023-01-11 17:15:00,1.07652,1.07738,1.07619,1.07722,2299
2023-01-11 17:30:00,1.07719,1.07742,1.07701,1.07703,1835
2023-01-11 17:45:00,1.07703,1.07708,1.0752,1.0755,2146
2023-01-11 18:00:00,1.07551,1.07619,1.07506,1.07577,1865
2023-01-11 18:15:00,1.07583,1.07588,1.07496,1.07507,1402
2023-01-11 18:30:00,1.07507,1.07588,1.07503,1.07577,1013
2023-01-11 18:45:00,1.07578,1.07578,1.0737700000000001,1.07388,1084
2023-01-11 19:00:00,1.0739,1.07439,1.07364,1.07402,1317
2023-01-11 19:15:00,1.07402,1.0743800000000001,1.07381,1.07407,924
2023-01-11 19:30:00,1.07407,1.07486,1.07397,1.07424,811
2023-01-11 19:45:00,1.07422,1.07468,1.07422,1.07468,617
2023-01-11 20:00:00,1.07467,1.07671,1.07461,1.07618,864
2023-01-11 20:15:00,1.0762,1.07625,1.0735,1.07427,2305
2023-01-11 20:30:00,1.07427,1.07538,1.07422,1.07523,1277
2023-01-11 20:45:00,1.07523,1.07559,1.07477,1.07533,1007
2023-01-11 21:00:00,1.07533,1.07554,1.07513,1.07523,1018
2023-01-11 21:15:00,1.07522,1.07527,1.07477,1.07517,692
2023-01-11 21:30:00,1.07518,1.07597,1.07505,1.07577,916
2023-01-11 21:45:00,1.07577,1.07638,1.07554,1.07634,837
2023-01-11 22:00:00,1.07634,1.07634,1.07553,1.07557,772
2023-01-11 22:15:00,1.07557,1.07583,1.07546,1.07577,624
2023-01-11 22:30:00,1.07578,1.07585,1.07548,1.07577,551
2023-01-11 22:45:00,1.07578,1.07592,1.07525,1.07539,839
2023-01-11 23:00:00,1.07537,1.07559,1.07517,1.07552,450
2023-01-11 23:15:00,1.07554,1.07565,1.0754,1.07556,304
2023-01-11 23:30:00,1.07558,1.07575,1.07553,1.07571,237
2023-01-11 23:45:00,1.07571,1.0758,1.07555,1.07556,403
2023-01-12 00:00:00,1.07535,1.07541,1.0749,1.07527,39
2023-01-12 00:15:00,1.07527,1.07541,1.07505,1.07532,33
2023-01-12 00:30:00,1.07532,1.07581,1.07511,1.07552,743
2023-01-12 00:45:00,1.07552,1.07603,1.07528,1.07557,304
2023-01-12 01:00:00,1.07584,1.07652,1.0756000000000001,1.07611,705
2023-01-12 01:15:00,1.07619,1.07642,1.07578,1.07642,550
2023-01-12 01:30:00,1.07645,1.07674,1.07617,1.07659,628
2023-01-12 01:45:00,1.0766,1.07664,1.07639,1.0765500000000001,407
2023-01-12 02:00:00,1.0765500000000001,1.07714,1.07612,1.07693,838
2023-01-12 02:15:00,1.07693,1.07704,1.07646,1.07696,767
2023-01-12 02:30:00,1.07697,1.07746,1.07678,1.07708,802
2023-01-12 02:45:00,1.07711,1.07719,1.07599,1.07611,1085
2023-01-12 03:00:00,1.07612,1.07658,1.07612,1.07632,869
2023-01-12 03:15:00,1.07634,1.07671,1.0763,1.07653,679
2023-01-12 03:30:00,1.07653,1.0767,1.07605,1.07645,672
2023-01-12 03:45:00,1.07645,1.07675,1.07623,1.07667,912
2023-01-12 04:00:00,1.07667,1.07672,1.0763,1.07633,698
2023-01-12 04:15:00,1.07634,1.07654,1.07615,1.07637,420
2023-01-12 04:30:00,1.07636,1.0766499999999999,1.07626,1.07661,368
2023-01-12 04:45:00,1.07662,1.07689,1.07662,1.0767,518
2023-01-12 05:00:00,1.0767,1.07712,1.0767,1.07707,405
2023-01-12 05:15:00,1.07707,1.07707,1.07667,1.07669,430
2023-01-12 05:30:00,1.0767,1.07675,1.07649,1.0766,244
2023-01-12 05:45:00,1.07663,1.0769,1.07663,1.07686,299
2023-01-12 06:00:00,1.07686,1.07697,1.0766,1.07681,374
2023-01-12 06:15:00,1.07681,1.07701,1.07675,1.07694,243
2023-01-12 06:30:00,1.07694,1.07711,1.07689,1.07705,328
2023-01-12 06:45:00,1.07704,1.07736,1.07682,1.0771600000000001,347
2023-01-12 07:00:00,1.07718,1.07727,1.07688,1.07727,322
2023-01-12 07:15:00,1.07727,1.07752,1.07712,1.07732,539
2023-01-12 07:30:00,1.07732,1.07735,1.07684,1.07692,715
2023-01-12 07:45:00,1.07692,1.07701,1.07624,1.07628,644
2023-01-12 08:00:00,1.07628,1.0769,1.07619,1.07656,514
2023-01-12 08:15:00,1.07652,1.07652,1.07594,1.07627,751
2023-01-12 08:30:00,1.07628,1.07631,1.07593,1.0761,652
2023-01-12 08:45:00,1.0761,1.07619,1.07567,1.07574,639
2023-01-12 09:00:00,1.07571,1.076,1.07559,1.07562,1261
2023-01-12 09:15:00,1.07562,1.07628,1.07556,1.0759,1096
2023-01-12 09:30:00,1.07591,1.07651,1.07586,1.07607,830
2023-01-12 09:45:00,1.07607,1.07652,1.07558,1.07627,1283
2023-01-12 10:00:00,1.07626,1.07647,1.07551,1.07558,1378
2023-01-12 10:15:00,1.07559,1.07583,1.07469,1.07483,1305
2023-01-12 10:30:00,1.07483,1.07567,1.07479,1.07508,1202
2023-01-12 10:45:00,1.07507,1.07529,1.07455,1.07481,1216
2023-01-12 11:00:00,1.07478,1.07549,1.07427,1.07548,1465
2023-01-12 11:15:00,1.07548,1.07676,1.07548,1.07668,1648
2023-01-12 11:30:00,1.07667,1.07735,1.07634,1.07663,1654
2023-01-12 11:45:00,1.07663,1.07712,1.07653,1.0765500000000001,1599
2023-01-12 12:00:00,1.07654,1.07685,1.07599,1.07614,1509
2023-01-12 12:15:00,1.07615,1.07629,1.07518,1.07569,1107
2023-01-12 12:30:00,1.07569,1.07617,1.07518,1.07609,1220
2023-01-12 12:45:00,1.07609,1.07677,1.07605,1.07625,1137
2023-01-12 13:00:00,1.07625,1.07646,1.07593,1.07643,821
2023-01-12 13:15:00,1.07647,1.07667,1.07592,1.07633,871
2023-01-12 13:30:00,1.07633,1.07649,1.07591,1.07611,1018
2023-01-12 13:45:00,1.07612,1.07659,1.07591,1.07617,1109
2023-01-12 14:00:00,1.07618,1.07648,1.07592,1.07637,1087
2023-01-12 14:15:00,1.07637,1.07667,1.07614,1.07651,1142
2023-01-12 14:30:00,1.07649,1.0766,1.07572,1.07578,1207
2023-01-12 14:45:00,1.07578,1.07642,1.07549,1.07629,1341
2023-01-12 15:00:00,1.07628,1.0772,1.07621,1.07717,1676
2023-01-12 15:15:00,1.07717,1.08127,1.07658,1.07804,2213
2023-01-12 15:30:00,1.07786,1.08156,1.07302,1.07696,6406
2023-01-12 15:45:00,1.07696,1.08386,1.0769,1.08291,6287
2023-01-12 16:00:00,1.08291,1.08337,1.07949,1.07972,3989
2023-01-12 16:15:00,1.07972,1.08194,1.07879,1.08144,3478
2023-01-12 16:30:00,1.08145,1.08254,1.0784,1.07864,5144
2023-01-12 16:45:00,1.07855,1.07951,1.07515,1.07677,4822
2023-01-12 17:00:00,1.07677,1.08016,1.07637,1.0794,4841
2023-01-12 17:15:00,1.07937,1.0803,1.07866,1.07965,4301
2023-01-12 17:30:00,1.07964,1.08092,1.07849,1.07998,3882
2023-01-12 17:45:00,1.07998,1.08097,1.07919,1.0807,4351
2023-01-12 18:00:00,1.08069,1.08139,1.08025,1.08137,3270
2023-01-12 18:15:00,1.08138,1.08178,1.08106,1.0814300000000001,2974
2023-01-12 18:30:00,1.08144,1.08177,1.08069,1.08171,2892
2023-01-12 18:45:00,1.08171,1.0826,1.08141,1.08225,2601
2023-01-12 19:00:00,1.08226,1.08313,1.08214,1.08294,2203
2023-01-12 19:15:00,1.08294,1.08356,1.08259,1.08318,1883
2023-01-12 19:30:00,1.08319,1.08427,1.08268,1.0836,2271
2023-01-12 19:45:00,1.08358,1.0849,1.08344,1.08487,1698
2023-01-12 20:00:00,1.08487,1.0867,1.0848200000000001,1.08633,2475
2023-01-12 20:15:00,1.08633,1.08663,1.08465,1.08497,2038
2023-01-12 20:30:00,1.08497,1.08566,1.08463,1.08558,2035
2023-01-12 20:45:00,1.08559,1.08603,1.08542,1.08557,1649
2023-01-12 21:00:00,1.08557,1.08561,1.08477,1.08504,1831
2023-01-12 21:15:00,1.08504,1.08512,1.08403,1.08408,1474
2023-01-12 21:30:00,1.08407,1.08464,1.08397,1.08442,1379
2023-01-12 21:45:00,1.08441,1.08504,1.08412,1.08494,1498
2023-01-12 22:00:00,1.08493,1.08494,1.08413,1.08443,1537
2023-01-12 22:15:00,1.08443,1.08496,1.08442,1.08469,1327
2023-01-12 22:30:00,1.08467,1.08502,1.08467,1.08483,892
2023-01-12 22:45:00,1.08483,1.08524,1.08458,1.08522,1304
2023-01-12 23:00:00,1.08523,1.08545,1.08503,1.08521,439
2023-01-12 23:15:00,1.08521,1.08551,1.08512,1.08537,415
2023-01-12 23:30:00,1.08536,1.08546,1.08491,1.08494,310
2023-01-12 23:45:00,1.08489,1.08525,1.08488,1.08515,464
2023-01-13 00:00:00,1.08497,1.08497,1.08385,1.08476,52
2023-01-13 00:15:00,1.08486,1.08495,1.08436,1.0847,46
2023-01-13 00:30:00,1.0847,1.08485,1.08469,1.08475,384
2023-01-13 00:45:00,1.08476,1.08497,1.08462,1.08465,122
2023-01-13 01:00:00,1.08464,1.08524,1.08452,1.08488,697
2023-01-13 01:15:00,1.08489,1.08596,1.08488,1.08578,904
2023-01-13 01:30:00,1.08579,1.08589,1.08539,1.08583,478
2023-01-13 01:45:00,1.08583,1.08599,1.08576,1.08597,463
2023-01-13 02:00:00,1.08595,1.08602,1.08575,1.08592,873
2023-01-13 02:15:00,1.08591,1.08678,1.08582,1.08641,1099
2023-01-13 02:30:00,1.08641,1.08649,1.0855299999999999,1.0856,1278
2023-01-13 02:45:00,1.08558,1.08564,1.08511,1.08522,918
2023-01-13 03:00:00,1.08522,1.08547,1.08493,1.08536,749
2023-01-13 03:15:00,1.08534,1.08537,1.08457,1.08508,951
2023-01-13 03:30:00,1.08507,1.08544,1.08455,1.08541,802
2023-01-13 03:45:00,1.08541,1.08562,1.08497,1.08554,718
2023-01-13 04:00:00,1.08555,1.08563,1.08415,1.08424,767
2023-01-13 04:15:00,1.08424,1.08424,1.08314,1.08378,944
2023-01-13 04:30:00,1.08378,1.08463,1.08367,1.08461,974
2023-01-13 04:45:00,1.08461,1.08481,1.08424,1.08445,1033
2023-01-13 05:00:00,1.08449,1.08475,1.08433,1.08457,773
2023-01-13 05:15:00,1.08457,1.08457,1.08421,1.0845,472
2023-01-13 05:30:00,1.0845,1.08456,1.0843,1.08435,265
2023-01-13 05:45:00,1.08433,1.0846,1.08414,1.08454,344
2023-01-13 06:00:00,1.08454,1.08462,1.08399,1.08409,344
2023-01-13 06:15:00,1.08408,1.08446,1.08395,1.08439,455
2023-01-13 06:30:00,1.08436,1.08463,1.08427,1.08444,238
2023-01-13 06:45:00,1.08444,1.08444,1.08376,1.08397,389
2023-01-13 07:00:00,1.08398,1.08427,1.08393,1.08416,568
2023-01-13 07:15:00,1.08414,1.08435,1.08349,1.08352,410
2023-01-13 07:30:00,1.08351,1.08369,1.08319,1.08366,488
2023-01-13 07:45:00,1.08367,1.08382,1.08325,1.08372,833
2023-01-13 08:00:00,1.08372,1.08403,1.08359,1.08376,635
2023-01-13 08:15:00,1.08376,1.08433,1.08337,1.08393,844
2023-01-13 08:30:00,1.08392,1.08499,1.08384,1.08483,908
2023-01-13 08:45:00,1.08481,1.0851,1.08444,1.08451,1131
2023-01-13 09:00:00,1.08453,1.08485,1.08407,1.08424,1459
2023-01-13 09:15:00,1.08424,1.0844,1.08332,1.08358,1209
2023-01-13 09:30:00,1.08358,1.08429,1.08339,1.08408,1491
2023-01-13 09:45:00,1.08408,1.08489,1.08386,1.08489,1967
2023-01-13 10:00:00,1.08488,1.08587,1.08371,1.08525,2663
2023-01-13 10:15:00,1.08525,1.08534,1.08434,1.08498,1979
2023-01-13 10:30:00,1.08498,1.08622,1.08461,1.08584,2106
2023-01-13 10:45:00,1.08584,1.08645,1.08538,1.08554,1908
2023-01-13 11:00:00,1.08554,1.08603,1.08499,1.08582,1719
2023-01-13 11:15:00,1.08581,1.08598,1.08371,1.08382,1763
2023-01-13 11:30:00,1.08381,1.08408,1.08333,1.08358,1502
2023-01-13 11:45:00,1.08358,1.08444,1.08353,1.08426,1424
2023-01-13 12:00:00,1.08425,1.08518,1.08421,1.08506,1331
2023-01-13 12:15:00,1.08507,1.08517,1.08434,1.08441,1169
2023-01-13 12:30:00,1.08442,1.0847,1.08396,1.08412,1059
2023-01-13 12:45:00,1.08411,1.08472,1.08372,1.08452,1275
2023-01-13 13:00:00,1.08453,1.08458,1.08281,1.08299,1612
2023-01-13 13:15:00,1.083,1.08324,1.08125,1.08149,1483
2023-01-13 13:30:00,1.08149,1.08152,1.08084,1.08134,1549
2023-01-13 13:45:00,1.08134,1.08147,1.08099,1.08121,1719
2023-01-13 14:00:00,1.08121,1.0816,1.08071,1.08103,1279
2023-01-13 14:15:00,1.08103,1.08151,1.08085,1.08105,1469
2023-01-13 14:30:00,1.08107,1.08109,1.08034,1.08078,1478
2023-01-13 14:45:00,1.08081,1.0812599999999999,1.08034,1.08119,1583
2023-01-13 15:00:00,1.0812,1.08152,1.08084,1.08134,1858
2023-01-13 15:15:00,1.08135,1.08203,1.08104,1.08203,1884
2023-01-13 15:30:00,1.08201,1.08202,1.08034,1.0805,2094
2023-01-13 15:45:00,1.08049,1.08078,1.07926,1.07937,2374
2023-01-13 16:00:00,1.07938,1.08059,1.07805,1.08031,2399
2023-01-13 16:15:00,1.08032,1.08043,1.07943,1.08018,1876
2023-01-13 16:30:00,1.08018,1.08057,1.07961,1.08022,2785
2023-01-13 16:45:00,1.0802,1.08202,1.0799,1.08181,2593
2023-01-13 17:00:00,1.08173,1.0832600000000001,1.08122,1.08274,3227
2023-01-13 17:15:00,1.08275,1.08321,1.08242,1.0826,2555
2023-01-13 17:30:00,1.08261,1.08303,1.08177,1.08256,2280
2023-01-13 17:45:00,1.08255,1.08388,1.08215,1.08296,2616
2023-01-13 18:00:00,1.08294,1.08336,1.08122,1.08141,2267
2023-01-13 18:15:00,1.08141,1.08244,1.08091,1.0818699999999999,1782
2023-01-13 18:30:00,1.0818699999999999,1.08193,1.08033,1.08054,1994
2023-01-13 18:45:00,1.08054,1.08123,1.08012,1.08102,1786
2023-01-13 19:00:00,1.08102,1.08176,1.08067,1.08167,1242
2023-01-13 19:15:00,1.08167,1.08254,1.08161,1.08242,1239
2023-01-13 19:30:00,1.08242,1.08257,1.08214,1.08244,1086
2023-01-13 19:45:00,1.08244,1.08318,1.08244,1.08283,1270
2023-01-13 20:00:00,1.08283,1.08307,1.08241,1.0826,935
2023-01-13 20:15:00,1.08261,1.08267,1.08182,1.08193,795
2023-01-13 20:30:00,1.08194,1.083,1.0819,1.08278,912
2023-01-13 20:45:00,1.08278,1.08346,1.08267,1.08312,787
2023-01-13 21:00:00,1.08312,1.08343,1.08289,1.08343,798
2023-01-13 21:15:00,1.08343,1.08352,1.08269,1.08327,923
2023-01-13 21:30:00,1.08327,1.08353,1.08275,1.08276,685
2023-01-13 21:45:00,1.08277,1.083,1.08267,1.08293,864
2023-01-13 22:00:00,1.08293,1.08307,1.08271,1.08292,768
2023-01-13 22:15:00,1.08292,1.08306,1.08275,1.08297,710
2023-01-13 22:30:00,1.08297,1.0832600000000001,1.08294,1.08323,776
2023-01-13 22:45:00,1.08323,1.08358,1.08313,1.08325,820
2023-01-13 23:00:00,1.08329,1.08335,1.08301,1.0832,406
2023-01-13 23:15:00,1.0832,1.08345,1.08307,1.08335,459
2023-01-13 23:30:00,1.08332,1.08333,1.08285,1.08303,233
2023-01-13 23:45:00,1.08303,1.08327,1.08298,1.08323,230
